313;10000
314;9968
315;10032
316;10002
317;9967
318;10032
319;9968
320;10031
321;9967
322;10032
323;10001
324;10000
325;9999
326;10001
327;9999
328;10000
329;10000
330;10001
331;9999
332;9970
333;10031
334;9969
335;10041
336;9958
337;10034
338;12330
339;7668
340;9971
341;9998
342;10000
343;10287
344;9743
345;9972
346;9998
347;9999
348;10003
349;9998
350;10031
351;9971
352;9997
353;10001
354;10000
355;10030
356;9970
357;10031
358;9968
359;10001
360;10029
361;9971
362;10030
363;10000
364;10000
365;10000
366;9999
367;9971
368;10000
369;10000
370;10000
371;10000
372;10001
373;10000
374;9999
375;9999
376;10001
377;10028
378;9973
379;10033
380;9966
381;10002
382;9997
383;10007
384;9994
385;10002
386;10001
387;10027
388;9969
389;10001
390;10001
391;10001
392;9999
393;10001
394;9997
395;10002
396;10001
397;9997
398;10001
399;10000
400;10000
401;10000
402;9999
403;10001
404;10000
405;10000
406;10000
407;10031
408;9968
409;10001
410;10000
411;10000
412;10000
413;10000
414;10001
415;9999
416;10000
417;10031
418;9999
419;9969
420;10000
421;10000
422;10001
423;10030
424;10010
425;9958
426;10031
427;10004
428;9998
429;9968
430;10002
431;9999
432;10009
433;12620
434;7389
435;9984
436;10031
437;9969
438;12188
439;7844
440;9968
441;10031
442;9968
443;9999
444;9999
445;10002
446;10026
447;10005
448;9968
449;10037
450;9965
451;10031
452;9969
453;9997
454;10033
455;9971
456;9996
457;10002
458;15463
459;4536
460;10002
461;10138
462;9859
463;10031
464;9970
465;10000
466;10000
467;10034
468;9964
469;10002
470;10000
471;10000
472;10000
473;10030
474;10000
475;10000
476;10008
477;9992
478;10004
479;9996
480;9970
481;9999
482;10001
483;10000
484;9999
485;10031
486;10003
487;9997
488;9970
489;10000
490;10000
491;9999
492;10001
493;10000
494;9999
495;10001
496;10001
497;9999
498;10003
499;9999
500;9999
501;10002
502;10027
503;9973
504;9998
505;10001
506;10004
507;9995
508;9999
509;10035
510;9966
511;10006
512;10024
513;9969
514;10030
515;10002
516;9971
517;10028
518;9971
519;10000
520;10038
521;9990
522;10000
523;10004
524;9996
525;9970
526;10030
527;10000
528;9973
529;10028
530;10000
531;10000
532;9999
533;10002
534;9998
535;10000
536;10000
537;10005
538;9994
539;10010
540;9960
541;10032
542;9971
543;10028
544;9999
545;9971
546;10030
547;10001
548;9998
549;10001
550;9969
551;10001
552;9998
553;10002
554;10030
555;9970
556;10034
557;9966
558;10031
559;9999
560;10000
561;10003
562;9968
563;9999
564;10000
565;9999
566;10035
567;9997
568;9971
569;9998
570;10002
571;10003
572;10025
573;10002
574;9968
575;10000
576;10005
577;9994
578;10001
579;10000
580;9999
581;10034
582;9998
583;9969
584;10032
585;9968
586;10030
587;9969
588;10031
589;10002
590;9998
591;10000
592;9968
593;10039
594;9996
595;9997
596;10000
597;10001
598;9968
599;10032
600;9968
601;10031
602;9970
603;10030
604;9968
605;9999
606;10002
607;10001
608;10029
609;10000
610;10000
611;10001
612;10000
613;10000
614;10001
615;9969
616;10030
617;9970
618;10029
619;9971
620;10034
621;9967
622;10029
623;10000
624;10000
625;10001
626;9969
627;10030
628;10002
629;9968
630;10000
631;10001
632;10000
633;10001
634;10004
635;10393
636;9603
637;10000
638;10204
639;9796
640;10002
641;9998
642;9999
643;10000
644;10001
645;9997
646;10003
647;10000
648;10000
649;9999
650;9999
651;10000
652;10000
653;10002
654;10002
655;9998
656;10000
657;10000
658;10001
659;9999
660;10000
661;10001
662;9997
663;10004
664;9999
665;10001
666;10005
667;10023
668;9968
669;10003
670;9997
671;10028
672;9972
673;10001
674;9999
675;9999
676;10001
677;9999
678;10001
679;9998
680;10040
681;9962
682;9999
683;10000
684;10000
685;10001
686;10031
687;9999
688;9970
689;10000
690;10038
691;9994
692;9999
693;9969
694;10000
695;10030
696;9969
697;10031
698;9969
699;10030
700;9969
701;10039
702;9993
703;9999
704;10001
705;9970
706;10030
707;10000
708;9997
709;10003
710;9999
711;9971
712;10030
713;9969
714;10031
715;9969
716;10001
717;10000
718;10031
719;10000
720;9999
721;10008
722;10001
723;9991
724;10000
725;9999
726;9970
727;10032
728;9968
729;10032
730;9968
731;10031
732;9968
733;10033
734;10000
735;10000
736;9999
737;10003
738;9966
739;10031
740;9969
741;10001
742;10002
743;9998
744;10000
745;10000
746;10000
747;9999
748;10001
749;10001
750;9999
751;9999
752;10000
753;10000
754;9999
755;10002
756;9999
757;9999
758;10001
759;10031
760;9968
761;10005
762;10001
763;9996
764;9999
765;10003
766;9999
767;10000
768;10001
769;9999
770;10031
771;9969
772;9998
773;10002
774;10001
775;9999
776;10030
777;9970
778;10000
779;9999
780;10001
781;10000
782;10000
783;10033
784;9966
785;10001
786;10001
787;9999
788;10000
789;10000
790;10000
791;10001
792;10000
793;10008
794;9991
795;10001
796;9999
797;10001
798;10002
799;9998
800;10000
801;10035
802;9964
803;10030
804;9972
805;9998
806;10033
807;9967
808;9998
809;10001
810;10030
811;9969
812;10031
813;9968
814;10035
815;9997
816;10001
817;9999
818;10001
819;10003
820;9996
821;10000
822;9970
823;10008
824;9993
825;10000
826;10000
827;10035
828;9962
829;10656
830;9377
831;9969
832;10000
833;9999
834;10002
835;10030
836;9972
837;10857
838;9144
839;9997
840;10030
841;9968
842;10001
843;10000
844;10000
845;10030
846;9969
847;10006
848;9995
849;10001
850;9998
851;10033
852;9967
853;10032
854;9968
855;10000
856;10001
857;10030
858;9969
859;9999
860;10000
861;10001
862;10001
863;10000
864;10031
865;9969
866;10030
867;9999
868;10000
869;10003
870;9998
871;9970
872;10040
873;9960
874;10030
875;9969
876;10001
877;10000
878;10102
879;9928
880;10002
881;9968
882;10000
883;10030
884;9970
885;10035
886;9996
887;10007
888;9962
889;10029
890;9970
891;10031
892;9968
893;10035
894;9997
895;10000
896;9972
897;10028
898;9970
899;10000
900;10000
901;10000
902;10001
903;9999
904;10032
905;9970
906;10001
907;12418
908;7581
909;9998
910;10228
911;9773
912;10001
913;10000
914;10000
915;10001
916;9999
917;9999
918;10004
919;9998
920;9998
921;10001
922;10002
923;9999
924;11024
925;8975
926;9998
927;10814
928;9188
929;10001
930;9998
931;10003
932;9998
933;10001
934;10445
935;9554
936;10003
937;9997
938;9999
939;10001
940;10000
941;11863
942;8137
943;9998
944;10136
945;9895
946;9999
947;9999
948;10006
949;9992
950;9972
951;10031
952;9970
953;10040
954;9960
955;10030
956;9968
957;10000
958;10032
959;10000
960;10009
961;9991
962;10002
963;10005
964;9993
965;10008
966;9992
967;9969
968;10031
969;9970
970;10030
971;9969
972;10032
973;9999
974;10000
975;10001
976;9999
977;10000
978;10000
979;10002
980;10004
981;9998
982;9965
983;10031
984;9969
985;10031
986;9970
987;10030
988;9969
989;10034
990;9998
991;10001
992;9998
993;10001
994;10007
995;9992
996;9972
997;10027
998;10002
999;9968
