2;9998
3;9993
4;9986
5;9997
6;10031
7;10020
8;10102
9;9998
10;10002
11;9849
12;10006
13;9991
14;10004
15;10034
16;9971
17;10001
18;10007
19;9987
20;10000
21;9999
22;10002
23;9999
24;10004
25;9996
26;9999
27;10001
28;10000
29;10003
30;10014
31;10016
32;9966
33;10001
34;9999
35;9998
36;10002
37;10002
38;10000
39;9998
40;10002
41;10003
42;10000
43;9996
44;10000
45;10001
46;10000
47;9997
48;10003
49;10005
50;10007
51;9992
52;9994
53;10000
54;10002
55;10000
56;9999
57;9999
58;10000
59;10000
60;10005
61;9999
62;10024
63;9974
64;9998
65;10001
66;9999
67;9999
68;10001
69;10000
70;10001
71;10004
72;10001
73;10145
74;9998
75;10006
76;9850
77;10148
78;9850
79;10029
80;9978
81;10145
82;9848
83;10145
84;9853
85;10147
86;10004
87;9997
88;10002
89;10000
90;10000
91;10000
92;9852
93;10147
94;10002
95;9850
96;10152
97;9849
98;10154
99;9866
100;10125
101;10003
102;9999
103;9852
104;10001
105;10149
106;9996
107;9866
108;10137
109;9999
110;9853
111;10031
112;9977
113;10140
114;9852
115;10146
116;9852
117;10104
118;10045
119;10002
120;9851
121;10151
122;10000
123;9850
124;10135
125;10014
126;9996
127;9854
128;10002
129;9998
130;10154
131;9867
132;10131
133;9995
134;9999
135;10005
136;10002
137;9999
138;9993
139;10000
140;10002
141;10001
142;9852
143;10154
144;9855
145;10139
146;9852
147;10149
148;9849
149;10149
150;10003
151;9997
152;10003
153;10002
154;9994
155;10009
156;9991
157;10000
158;10009
159;9845
160;10153
161;9847
162;10148
163;9870
164;10128
165;10002
166;9998
167;9972
168;10027
169;10002
170;10008
171;9992
172;10001
173;10000
174;9852
175;10032
176;9976
177;10140
178;9855
179;10148
180;9847
181;10148
182;10006
183;9994
184;10005
185;10002
186;9995
187;9997
188;10001
189;10004
190;9999
191;9852
192;10163
193;9836
194;10160
195;9860
196;10128
197;10007
198;9845
199;10150
200;10003
201;10003
202;9999
203;9992
204;9853
205;10148
206;9999
207;9864
208;9988
209;10148
210;9849
211;10162
212;9839
213;10151
214;9999
215;10000
216;10000
217;10001
218;9999
219;10000
220;10000
221;10000
222;10002
223;9850
224;10156
225;9845
226;10145
227;9901
228;9985
229;10125
230;9996
231;9996
232;10006
233;9991
234;10002
235;10002
236;9883
237;10114
238;9855
239;10152
240;9843
241;10152
242;9852
243;10148
244;9850
245;10148
246;10000
247;10002
248;9883
249;10114
250;10000
251;10001
252;9950
253;9936
254;9964
255;9999
256;10161
257;9844
258;10146
259;9890
260;10111
261;9850
262;10150
263;9998
264;10006
265;9994
266;10003
267;9998
268;9854
269;10001
270;10008
271;10031
272;9961
273;10001
274;9997
275;10002
276;9995
277;10002
278;10001
279;10000
280;10000
281;10000
282;9999
283;10000
284;10000
285;10000
286;10024
287;9977
288;10009
289;9991
290;10000
291;9997
292;10002
293;10002
294;10001
295;9998
296;9999
297;10000
298;10003
299;10000
300;9999
301;10006
302;10002
303;9991
304;9999
305;10000
306;10001
307;10002
308;9995
309;10006
310;9999
311;9998
312;10000
313;10000
314;9999
315;10000
316;10001
317;9999
318;10024
319;9977
320;10000
321;9997
322;10006
323;9994
324;10003
325;10000
326;10001
327;9999
328;10000
329;10000
330;10000
331;10025
332;9979
333;10002
334;9994
335;10001
336;9999
337;10000
338;10000
339;10000
340;9997
341;10003
342;10000
343;10000
344;10000
345;9999
346;10000
347;10003
348;9999
349;9999
350;10023
351;9977
352;9999
353;10001
354;9998
355;10019
356;9981
357;10002
358;10000
359;10003
360;9995
361;10001
362;10001
363;10015
364;9986
365;9999
366;9999
367;10000
368;10002
369;9998
370;10004
371;9999
372;9995
373;10003
374;9999
375;10000
376;10001
377;10035
378;9962
379;10002
380;10001
381;9999
382;10023
383;9977
384;10000
385;10000
386;10003
387;9994
388;10004
389;10002
390;9998
